node_id,title,subject,published_date,price,level,realSchool,school,Page Rank,community,eigenvector centrality,closness centrality,betweeness centrality,weighted degree,degree,clustering coefficient
n440,Implementing Predictive Solutions with Spark in Azure HDInsight,Computer Science,08/27/2015,Closed,Intermediate,Microsoft,Microsoft,0.000933,7,0.106090356,0.335788562,0.015482307,25,16,0.416666667
n550,Enhancing Teacher Education Through OER,Education & Teacher Training,09/25/2015,Closed,Introductory,OEC,OEC,0.0008,14,0.054346598,0.342920354,0.015473944,12,11,0.618181818
n20,Well and Able - Improving the Physical Health of People with Intellectual Disability,Medicine,02/05/2016,51~100,Introductory,UQ,UQ,0.001676201,0,0.36531792,0.384234011,0.015440411,41,37,0.899399399
n291,"Useful Genetics, Part 2: Genes and Genetic Inheritance",Biology & Life Sciences,12/23/2015,1~50,Introductory,UBC,UBC,0.00063,8,0.025731069,0.336079792,0.015339005,11,8,0.392857143
n279,Italian Language and Culture: Advanced,Language,12/09/2015,1~50,Intermediate,Wellesley,Wellesley,0.000838,15,0.024846992,0.335497835,0.015184115,19,12,0.515151515
n229,"Circuits and Electronics 2: Amplification, Speed, and Delay",Electronics,09/16/2015,1~50,Intermediate,MIT,MIT,0.000911,9,0.015531574,0.316584967,0.01510048,20,11,0.709090909
n3,Introduction to Programming with Java Part 1: Starting to Code with Java,Computer Science,09/08/2015,Closed,Advanced,UC3M,UC3M,0.001455087,11,0.239941594,0.360800745,0.015079819,36,31,0.838709677
n387,Fun with Prime Numbers: The Mysterious World of Mathematics,Math,03/11/2016,1~50,Intermediate,KyotoU,KyotoU,0.000693,10,0.020845897,0.333046841,0.014869813,9,9,0.333333333
n60,Microsoft SharePoint Enterprise Content Management,Computer Science,04/12/2016,1~50,Intermediate,Microsoft,Microsoft,0.000718,9,0.058299401,0.345982143,0.014797067,13,11,0.454545455
n602,The Civil War and Reconstruction - 1850-1861: A Nation Divided,History,08/20/2015,Closed,Introductory,Columbia,Columbia,0.000782,14,0.008018153,0.298421255,0.014633932,11,8,0.571428571
n433,Tsinghua Chinese: Start Talking with 1.3 Billion People,Language,04/19/2016,1~50,Intermediate,Tsinghua,Tsinghua,0.001058824,15,0.036202693,0.333620319,0.014617959,18,16,0.675
n706,Entrepreneurship 101: Who is your customer?,Business & Management,03/30/2015,Closed,Introductory,MIT,MIT,0.000744,6,0.022783227,0.327834179,0.014592609,12,10,0.422222222
n717,The Computing Technology Inside Your Smartphone,Computer Science,10/02/2014,Closed,Intermediate,Cornell,Cornell,0.00108478,11,0.126170239,0.357307515,0.014583747,27,21,0.671428571
n444,Medicating for Mental Health: Judicious Use of Psychiatric Drugs,Biology & Life Sciences,02/09/2016,Closed,Introductory,Colgate,Others,0.000866,5,0.024642855,0.320778146,0.014541426,15,12,0.439393939
n34,Dog Behavior: Problems and Solutions,Biology & Life Sciences,02/08/2016,301~400,Intermediate,ASU,ASU,0.000929,10,0.049292167,0.348471223,0.014457882,21,14,0.67032967
n636,How to Survive Your PhD,Education & Teacher Training,07/22/2015,Closed,Introductory,ANU,ANU,0.000609,1,0.027674969,0.34006143,0.014167055,8,8,0.214285714
n751,History of Chinese Architecture,Architecture,08/20/2014,Free,Intermediate,Tsinghua,Tsinghua,0.001089286,15,0.034081657,0.327142254,0.014164579,16,16,0.7
n346,Medicinal Chemistry: The Molecular Basis of Drug Discovery,Chemistry,01/26/2016,1~50,Introductory,Davidson,Davidson,0.00055,5,0.010242823,0.303089558,0.014139167,9,6,0.4
n369,A Christmas Carol by Dickens: BerkeleyX Book Club,Humanities,02/19/2016,1~50,Advanced,UC Berkeley,UC Berkeley,0.001283194,4,0.04657618,0.330772514,0.014122928,25,19,0.754385965
n84,"Frankenstein; Or, The Modern Prometheus by Shelley: BerkeleyX Book Club",Humanities,11/10/2015,Free,Intermediate,UC Berkeley,UC Berkeley,0.001283194,4,0.04657618,0.330772514,0.014122928,25,19,0.754385965
n439,The Picture of Dorian Gray by Wilde: BerkeleyX Book Club,Humanities,11/06/2014,Closed,Intermediate,UC Berkeley,UC Berkeley,0.001283194,4,0.04657618,0.330772514,0.014122928,25,19,0.754385965
n195,Introduction to Office 365 APIs,Computer Science,05/22/2015,Closed,Intermediate,Microsoft,Microsoft,0.000816,9,0.06205956,0.345365419,0.01404179,14,13,0.41025641
n143,English Composition,Communication,03/28/2016,1~50,Intermediate,ASU,ASU,0.000785,1,0.031366121,0.339912281,0.01393466,12,11,0.672727273
n761,Big-Data and Social Physics,Computer Science,04/04/2014,Free,Introductory,MIT,MIT,0.000677,7,0.072775609,0.349887133,0.013916555,10,10,0.311111111
n622,Introduction to Urology,Health & Safety,02/20/2015,Free,Introductory,KI,KI,0.000601,0,0.039769259,0.325630252,0.013673965,8,8,0.571428571
n314,Information and Communication Technology (ICT) Accessibility,Humanities,01/22/2016,1~50,Intermediate,GT,Others,0.000514,6,0.018309983,0.329366766,0.013429506,6,6,0.133333333
n443,Mobile Application Experiences Part 3: Building Mobile Apps,Computer Science,01/08/2016,Closed,Introductory,MIT,MIT,0.001101955,9,0.036508089,0.333046841,0.013191244,37,17,0.610294118
n355,Shaping the Future of Work,Business & Management,02/01/2016,Closed,Introductory,MIT,MIT,0.000463,6,0.016295912,0.328668363,0.013022075,5,5,0
n323,Introduction to Computational Thinking and Data Science,Computer Science,01/14/2016,Closed,Introductory,MIT,MIT,0.000693,11,0.050990362,0.333333333,0.012341417,11,11,0.618181818
n592,Managing Addiction: A Framework for Successful Treatment,Biology & Life Sciences,06/18/2015,Closed,Intermediate,Adelaide,Adelaide,0.000701,5,0.031955251,0.333620319,0.011936413,10,10,0.511111111
n738,"Light, Spike, and Sight: The Neuroscience of Vision",Biology & Life Sciences,08/12/2014,Free,Intermediate,MIT,MIT,0.000497,8,0.007330747,0.306445235,0.011920602,4,4,0.166666667
n456,Introduction to People Management,Business & Management,12/01/2015,Closed,Advanced,IIMB,IIMB,0.001164476,6,0.085201094,0.352272727,0.011876109,22,21,0.7
n246,Career Edge: Design Your Career,Business & Management,10/26/2015,1~50,Introductory,Fullbridge,Fullbridge,0.000654,7,0.041977719,0.348001796,0.011821751,13,9,0.527777778
n739,"International Politics in the Korean Peninsula, Part 1",History,02/04/2014,Free,Intermediate,SNU,SNU,0.000515,15,0.023950871,0.320247934,0.011662592,8,6,0.4
n44,Stress Testing and Risk Regulation ? Part 1,Economics & Finance,03/07/2016,301~400,Introductory,new-york Institute of Finance,new-york Institute of Finance,0.000812,6,0.054931924,0.338427948,0.011475279,18,13,0.641025641
n427,"Measuring Risk: Equity, Fixed Income, Derivatives and Forex",Economics & Finance,03/07/2016,201~300,Introductory,new-york Institute of Finance,new-york Institute of Finance,0.00075,6,0.03371585,0.316584967,0.011413198,13,11,0.709090909
n319,Cellular Mechanisms of Brain Function,Biology & Life Sciences,12/17/2015,1~50,Introductory,EPFL,EPFL,0.000781,10,0.015475052,0.323725982,0.011014755,11,10,0.444444444
n408,Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,Biology & Life Sciences,04/12/2016,noInfo,Advanced,Harvard,Harvard,0.000723,10,0.013614505,0.319719472,0.010830356,14,9,0.638888889
n237,M&A Professional Certificate Part 5 ? Accounting for Mergers & Acquisitions,Economics & Finance,06/30/2015,201~300,Introductory,new-york Institute of Finance,new-york Institute of Finance,0.000939,6,0.051460171,0.336956522,0.010545638,35,15,0.628571429
n541,Atomic and Optical Physics I? Part 4: Atom-Light Interactions 2: Line Broadening and Two-Photon Transitions,Physics,08/31/2015,Closed,Introductory,MIT,MIT,0.001388503,8,0.078376658,0.342920354,0.010408632,35,24,0.815217391
n278,Globalization's Winners and Losers: Challenges for Developed and Developing Countries,Business & Management,12/23/2015,1~50,Intermediate,Georgetown,Georgetown,0.000686,6,0.029331944,0.334051724,0.010299772,11,9,0.361111111
n238,Preparing for the AP* English Language and Composition Exam,Humanities,08/27/2014,1~50,Introductory,Tennessee Board of Regents,Others,0.000732,1,0.033154083,0.338132635,0.010046093,13,10,0.8
n140,Introduction to Animal Behaviour,Biology & Life Sciences,03/03/2016,1~50,Introductory,Wageningen,Wageningen,0.000511,1,0.026132473,0.332047986,0.010019331,6,6,0.266666667
n651,European Paintings: From Leonardo to Rembrandt to Goya,Art & Culture,06/08/2015,Closed,Intermediate,UC3M,UC3M,0.000699,15,0.010004947,0.299574797,0.009994579,8,8,0.464285714
n147,Supply Chain Dynamics,Business & Management,10/07/2015,101~200,Introductory,MIT,MIT,0.000707,6,0.038066295,0.34368071,0.009912947,29,10,0.533333333
n691,Autonomous Navigation for Flying Robots,Computer Science,04/23/2015,noInfo,Introductory,TUM,Others,0.0005,8,0.006528545,0.307417691,0.009907169,4,4,0.166666667
n268,First Nights: Beethoven¡¯s 9th Symphony and the 19th Century Orchestra,Music,12/21/2015,1~50,Introductory,Harvard,Harvard,0.000931,15,0.026225216,0.330349531,0.009749441,14,13,0.858974359
n566,Evolution of the Human Sociality: A Quest for the Origin of Our Social Behavior,Science,07/06/2015,Closed,Introductory,KyotoU,KyotoU,0.000827,10,0.039430969,0.351155415,0.009626689,13,12,0.727272727
n348,Processing Big-Data with Azure HDInsight,Computer Science,03/09/2016,1~50,Introductory,Microsoft,Microsoft,0.000669,7,0.056957161,0.335643136,0.009181883,13,10,0.444444444
n176,Paradigms of Computer Programming ? Abstraction and Concurrency,Computer Science,04/20/2016,1~50,Introductory,Louvain,Louvain,0.001392968,11,0.238601854,0.360297536,0.00917378,38,30,0.889655172
n166,Paradigms of Computer Programming ? Fundamentals,Computer Science,04/20/2016,1~50,Intermediate,Louvain,Louvain,0.001392968,11,0.238601854,0.360297536,0.00917378,37,30,0.889655172
n669,Future Food Production: Crops,Biology & Life Sciences,05/21/2015,Closed,Intermediate,Wageningen,Wageningen,0.000547,0,0.022887968,0.307295797,0.009055708,6,6,0.266666667
n1,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,Language,04/05/2016,1~50,Introductory,ETS,Others,0.000498,1,0.016384126,0.325630252,0.008861038,6,6,0.266666667
n167,Lab Safety: The Interactive Game of Don¡¯t Endanger the Owls,Chemistry,09/29/2014,1~50,Introductory,Rice,Rice,0.000626,0,0.027266339,0.331196581,0.008775963,9,8,0.357142857
n558,"Mechanical Behavior of Materials, Part 3: Time Dependent Behavior and Failure",Engineering,08/04/2015,Closed,Intermediate,MIT,MIT,0.000935,10,0.044142905,0.346601073,0.008312822,18,14,0.714285714
n222,"The Book: Monasteries, Schools, and Notaries, Part 2: Introduction to the Transitional Gothic Script",Humanities,07/07/2015,Closed,Introductory,Harvard,Harvard,0.000566,4,0.009234019,0.305719921,0.008120644,7,6,0.4
n356,Calculus 1C: Coordinate Systems & Infinite Series,Math,09/09/2014,Closed,Intermediate,MIT,MIT,0.00095,8,0.033937404,0.324403516,0.008000224,18,14,0.78021978
n747,Fundamentals of Programming,Computer Science,05/28/2014,Free,Introductory,Peking,Others,0.001424287,11,0.252746242,0.356485741,0.007989044,33,31,0.834408602
n708,Fundamentals of Nanoelectronics: Basic Concepts,Electronics,12/29/2014,Closed,Introductory,Purdue,Purdue,0.00067,8,0.022152195,0.307906238,0.007972615,9,9,0.611111111
n161,Distributed machine-learning with Spark,Data Analysis & Statistics,02/08/2016,51~100,Introductory,UC Berkeley,UC Berkeley,0.000854,7,0.183296598,0.335934114,0.007960423,20,16,0.683333333
n48,Global Sociology,Social Sciences,04/06/2016,1~50,Introductory,Wellesley,Wellesley,0.001006914,0,0.123403444,0.353075171,0.007769997,22,18,0.816993464
n518,Tsunamis and Storm Surges: Introduction to Coastal Disasters,Environmental Studies,11/09/2015,Free,Intermediate,Waseda,Others,0.00069,5,0.011081225,0.307052298,0.007540555,9,8,0.428571429
n310,The Science of Everyday Thinking,Business & Management,02/18/2016,51~100,Introductory,UQ,UQ,0.000644,6,0.01519791,0.330068143,0.007460091,8,8,0.75
n245,Introduction to Windows Server,Computer Science,10/21/2015,Closed,Intermediate,Microsoft,Microsoft,0.001111962,9,0.043291487,0.324947589,0.007230372,22,18,0.68627451
n726,"Symmetry, Structure and Tensor Properties of Materials",Chemistry,11/17/2014,Closed,Intermediate,MIT,MIT,0.000657,8,0.014488091,0.311745776,0.00716655,9,8,0.428571429
n351,Mastering Quantum Mechanics Part 2: Quantum Dynamics,Physics,12/23/2015,Closed,Introductory,MIT,MIT,0.001013506,8,0.03330203,0.31710311,0.0070053,18,15,0.723809524
n150,Dracula by Stoker: BerkeleyX Book Club,Humanities,11/10/2015,1~50,Intermediate,UC Berkeley,UC Berkeley,0.000993,4,0.038476393,0.327142254,0.006847134,16,14,0.78021978
n555,Trends in e-Psychology,Health & Safety,03/26/2015,Free,Intermediate,KULeuven,Others,0.001632302,0,0.360090602,0.378417969,0.006731051,38,36,0.946031746
n479,Making Sense of News,Art & Culture,11/03/2015,Closed,Introductory,HKU,Others,0.000492,0,0.030085064,0.329506803,0.006662125,6,6,0.133333333
n300,Framing: How Politicians Debate,Communication,11/17/2015,1~50,Advanced,Delft,Delft,0.000518,0,0.018719716,0.325220311,0.00659193,6,6,0.4
n162,Advanced Distributed machine-learning with Spark,Data Analysis & Statistics,02/08/2016,51~100,Introductory,UC Berkeley,UC Berkeley,0.000602,7,0.07320031,0.31619747,0.006507608,13,9,0.722222222
n137,Judaism Through Its Scriptures,Humanities,02/05/2016,1~50,Introductory,Harvard,Harvard,0.000724,4,0.009493125,0.299690642,0.006426862,10,8,0.607142857
n228,Circuits and Electronics 1: Basic Circuit Analysis,Electronics,09/16/2015,1~50,Introductory,MIT,MIT,0.000831,9,0.014660018,0.315682281,0.005971482,16,10,0.822222222
n483,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,Health & Safety,11/30/2015,Closed,Introductory,McGill,Others,0.000693,0,0.049232962,0.321710253,0.005915546,10,10,0.444444444
n318,Astrophysics: The Violent Universe,Physics,02/10/2016,1~50,Introductory,ANU,ANU,0.000853,8,0.010915497,0.30535855,0.005864624,19,9,0.777777778
n110,Personal Finance Planning,Economics & Finance,06/15/2015,1~50,Introductory,Purdue,Purdue,0.000653,6,0.015296217,0.296140619,0.005843413,9,7,0.428571429
n496,The Conscious Mind - A Philosophical Road Trip,Philosophy & Ethics,12/11/2015,Closed,Introductory,Trinity,Others,0.000689,10,0.010896593,0.308151093,0.005716961,8,8,0.714285714
n484,Policy Analysis Using Interrupted Time Series,Economics & Finance,11/09/2015,301~400,Intermediate,UBC,UBC,0.00052,7,0.101124214,0.332618026,0.00560868,8,8,0.75
n201,The Road to Selective College Admissions,Education & Teacher Training,06/10/2015,Closed,Intermediate,St. Margaret Episcopal School,Others,0.000978,8,0.070849131,0.346446133,0.005531556,17,17,0.882352941
n258,How to Save a Life: Pediatric Advanced Life Support,Health & Safety,11/25/2015,Free,Introductory,Save A Life,Others,0.000735,0,0.024829106,0.323590814,0.005430926,13,9,0.666666667
n380,Christianity Through Its Scriptures,Humanities,02/05/2016,1~50,Introductory,Harvard,Harvard,0.000666,4,0.007601255,0.29830639,0.005329537,12,7,0.761904762
n462,Startup Success: How to Launch a Technology Company in 6 Steps,Business & Management,11/04/2015,101~200,Introductory,MIT,MIT,0.000458,7,0.004313858,0.287462908,0.005306322,4,4,0.166666667
n189,Creating a Course with edX Studio,Education & Teacher Training,03/02/2015,noInfo,Intermediate,ed,ed,0.0005,9,0.005242037,0.284821757,0.005194396,4,4,0.166666667
n548,Writing Exams for Science and Engineering Courses,Education & Teacher Training,11/04/2015,Closed,Intermediate,IEEE,IEEE,0.000376,14,0.032671261,0.334051724,0.00518645,4,4,0.166666667
n26,China (Part 4): Literati China: Examinations and Neo-Confucianism,History,03/07/2016,51~100,Introductory,Harvard,Harvard,0.000997,15,0.026686738,0.312122433,0.00510162,26,14,0.879120879
n31,China (Part 9): China and Communism,History,03/07/2016,51~100,Introductory,Harvard,Harvard,0.000997,15,0.026686738,0.312122433,0.00510162,26,14,0.879120879
n38,Evaluating Social Programs,Economics & Finance,03/11/2016,1~50,Intermediate,MIT,MIT,0.0008,5,0.080010564,0.359795729,0.005095332,13,13,0.756410256
n203,Introduction to Java Programming ? Part 1,Computer Science,05/14/2015,Closed,Intermediate,HKUST,HKUST,0.000442,11,0.048074444,0.327557058,0.00486575,6,6,0.466666667
n719,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,Engineering,12/10/2014,Closed,Intermediate,MIT,MIT,0.000583,15,0.008144426,0.309381238,0.004860851,9,6,0.733333333
n510,Nanotechnology: Fundamentals of Nanotransistors,Engineering,09/11/2015,Closed,Introductory,Purdue,Purdue,0.000448,8,0.005767287,0.298191612,0.004786922,5,4,0.166666667
n40,Buddhism Through Its Scriptures,Humanities,02/05/2016,1~50,Introductory,Harvard,Harvard,0.000725,4,0.009076708,0.297962322,0.004743346,11,8,0.678571429
n23,"China (Part 10): Greater China Today: The People's Republic, Taiwan, and Hong Kong",History,03/07/2016,51~100,Introductory,Harvard,Harvard,0.001033733,15,0.029868314,0.315810921,0.00428978,26,15,0.8
n58,Introduction to DevOps,Computer Science,04/08/2016,1~50,Introductory,Microsoft,Microsoft,0.000407,8,0.008588895,0.310248199,0.004224283,4,4,0.333333333
n746,Waves & Optics,Physics,08/18/2014,Closed,Introductory,Rice,Rice,0.000464,8,0.01530529,0.291243893,0.004143476,6,5,0.6
n306,"Cyberwar, Surveillance and Security",Law,01/20/2016,1~50,Introductory,Adelaide,Adelaide,0.000435,6,0.006157598,0.300620636,0.004141526,4,4,0.166666667
n217,M&A Professional Certificate Part 3 ? Structuring the Deal,Economics & Finance,06/30/2015,201~300,Intermediate,new-york Institute of Finance,new-york Institute of Finance,0.000703,6,0.027439484,0.329087049,0.004102884,21,10,0.755555556
n333,Psychology of Political Activism: Women Changing the World,Social Sciences,10/27/2015,Closed,Introductory,Smith,Others,0.000706,10,0.032098412,0.342617153,0.004051834,11,10,0.733333333
n170,The Basics of Transport Phenomena,Biology & Life Sciences,03/01/2016,1~50,Introductory,Delft,Delft,0.000529,9,0.012807793,0.315168768,0.003766786,6,6,0.533333333
n190,Welcome to Global Freshman Academy,Education & Teacher Training,04/21/2015,noInfo,Introductory,ASU,ASU,0.000436,6,0.008225848,0.29648049,0.003728422,4,4,0.5
n284,Unlocking Your Employability,Social Sciences,11/19/2015,51~100,Introductory,UQ,UQ,0.00042,7,0.007913333,0.308028617,0.003635452,4,4,0.5
n608,Terrorism and Counterterrorism,Law,07/30/2015,Closed,Introductory,Georgetown,Georgetown,0.000448,6,0.022242491,0.314401623,0.003603363,5,5,0.4
n200,Making Sense of Climate Science Denial,Communication,06/23/2015,Closed,Intermediate,UQ,UQ,0.000762,5,0.0416465,0.329646959,0.003543721,16,11,0.818181818
n214,"CLEP Information Systems and Computer Applications, Part 1: IT",Computer Science,06/17/2015,1~50,Introductory,UPValencia,UPValencia,0.001201674,11,0.115723156,0.367647059,0.003489125,31,23,0.928853755
n395,"From Goddard to Apollo: The History of Rockets, Part 1",History,03/01/2016,1~50,Introductory,IEEE,IEEE,0.000505,15,0.007721819,0.296367113,0.003376583,5,5,0.4
n212,M&A Professional Certificate Part 1 ? Concepts and Theories: An Introduction,Economics & Finance,06/30/2015,1~50,Introductory,new-york Institute of Finance,new-york Institute of Finance,0.000755,6,0.029709141,0.322379368,0.003334868,29,11,0.745454545
n488,Respiration in the Human Body,Biology & Life Sciences,12/17/2015,Closed,Introductory,Louvain,Louvain,0.00039,0,0.025180704,0.308641975,0.003226742,3,3,0.666666667
n342,Contract Law: From Trust to Promise to Contract,Law,03/14/2016,51~100,Intermediate,Harvard,Harvard,0.000578,10,0.012923338,0.313131313,0.003204718,7,7,0.714285714
n307,Hypersonics ? from Shock Waves to Scramjets,Engineering,02/04/2016,51~100,Intermediate,UQ,UQ,0.000368,9,0.006723427,0.291682349,0.002837371,3,3,0.333333333
n183,DemoX,Biology & Life Sciences,09/15/2014,noInfo,Introductory,ed,ed,0.000447,9,0.003032611,0.272983445,0.002616537,3,3,0.333333333
n420,IMAGE | ABILITY - Visualizing the Unimaginable,Communication,12/11/2015,1~50,Introductory,Delft,Delft,0.000466,5,0.017254791,0.300271213,0.002560712,4,4,0.5
n43,Introduction to Marketing: Tools to Set Enterprises Apart,Business & Management,12/30/2015,1~50,Introductory,Edinburgh,Others,0.000692,6,0.03164851,0.326315789,0.002322173,11,10,0.711111111
n613,Introduction to Running Pipe in Oil and Gas Wells,Engineering,07/27/2015,Free,Intermediate,TenarisUniversity,Others,0.000383,6,0.00123563,0.25,0.002205157,4,2,0
n529,Healthcare in India: Strategic Perspectives,Business & Management,12/04/2015,Closed,Introductory,IIMB,IIMB,0.000542,0,0.061630121,0.335062689,0.002196636,8,8,0.75
n65,The Rise of Superheroes and Their Impact On Pop Culture,Art & Culture,03/10/2016,1~50,Intermediate,Smithsonian,Others,0.000992,4,0.024907428,0.301204819,0.002044839,19,14,0.923076923
n218,The Book: Book Sleuthing: What 19th-Century Books Can Tell Us About the Rise of the Reading Public?,Humanities,07/06/2015,Closed,Introductory,Harvard,Harvard,0.000992,4,0.024907428,0.301204819,0.002044839,19,14,0.923076923
n255,How to Save a Life: Advanced Cardiac Life Support,Health & Safety,11/25/2015,Free,Introductory,Save A Life,Others,0.000691,0,0.01332491,0.311745776,0.002009711,11,8,0.821428571
n256,How to Save a Life: Basic Life Support,Health & Safety,11/25/2015,Free,Introductory,Save A Life,Others,0.000691,0,0.01332491,0.311745776,0.002009711,13,8,0.821428571
n665,Science & Cooking: From Haute Cuisine to Soft Matter Science,Chemistry,02/18/2015,Closed,Introductory,Harvard,Harvard,0.000304,5,0.00452096,0.289179104,0.00197066,2,2,0
n642,"Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",History,04/15/2015,Free,Introductory,Harvard,Harvard,0.000304,14,0.015689238,0.307906238,0.001939021,2,2,0
n772,Relativity and Astrophysics,Math,11/13/2013,Free,Intermediate,Cornell,Cornell,0.000366,8,0.006191396,0.301908843,0.001877789,3,3,0.333333333
n244,Going Out on a Limb: Anatomy of the Upper Limb,Medicine,09/15/2015,Closed,Introductory,Penn,Penn,0.000459,0,0.016618265,0.298651252,0.001782197,4,4,0.666666667
n678,Linear Algebra - Foundations to Frontiers (LAFF),Math,05/05/2015,Closed,Advanced,UTAustin,UTAustin,0.000568,7,0.059146696,0.335062689,0.001671709,10,8,0.714285714
n357,Inclusive Leadership Training: Becoming a Successful Leader,Business & Management,02/22/2016,1~50,Introductory,Catalyst,Others,0.000654,5,0.013183589,0.318930041,0.001603121,15,8,0.857142857
n700,The Ethics of Eating,Ethics,12/16/2014,Closed,Introductory,Cornell,Cornell,0.0004,0,0.021100711,0.299690642,0.001356421,4,4,0.5
n764,Introduction to Statistics: Probability,Math,02/06/2014,Free,Introductory,UC Berkeley,UC Berkeley,0.000507,7,0.031721338,0.315553746,0.001260692,9,6,0.666666667
n606,Introduction to Aerodynamics,Engineering,07/16/2015,Closed,Intermediate,MIT,MIT,0.000414,5,0.000915314,0.242490613,0.001139725,2,2,0
n375,Ancient Egyptian Civilization,History,02/25/2016,Closed,Introductory,BA,Others,0.000557,15,0.009230127,0.298421255,0.00110114,6,6,0.733333333
n299,Data Analysis for Life Sciences 5: Introduction to Bioconductor: Annotation and Analysis of Genomes and Genomic Assays,Biology & Life Sciences,09/25/2015,Closed,Introductory,Harvard,Harvard,0.000545,7,0.106614199,0.340210711,0.000949615,13,9,0.833333333
n29,"China (Part 7): Invasions, Rebellions and the Fall of Imperial China",History,03/07/2016,51~100,Intermediate,Harvard,Harvard,0.000981,15,0.027439476,0.310870437,0.000926015,27,14,0.89010989
n285,Basic Steps in Magnetic Resonance,Chemistry,12/17/2015,noInfo,Introductory,EPFL,EPFL,0.000578,8,0.016780517,0.294341056,0.000691064,8,7,0.761904762
n302,Global Warming Science,Physics,12/02/2015,Closed,Introductory,MIT,MIT,0.000573,5,0.019258528,0.307539683,0.000560826,11,7,0.857142857
n648,"DOCUMENTARY! New Trends, New Formats",Communication,06/05/2015,Closed,Introductory,UC3M,UC3M,0.00034,6,0.013375698,0.298881604,0.00031698,3,3,0.666666667
n603,Reconciliation Through Indigenous Education,Education & Teacher Training,06/15/2015,Closed,Intermediate,UBC,UBC,0.000481,14,0.011374187,0.290370925,0.000224298,5,5,0.7
n368,Querying with Transact-SQL,Computer Science,03/09/2016,1~50,Introductory,Microsoft,Microsoft,0.000282,9,0.016540716,0.294117647,0.000117726,2,2,0
n714,Poetry in America: Emily Dickinson,Literature,12/19/2014,Closed,Intermediate,Harvard,Harvard,0.000733,14,0.005628194,0.264595425,5.68399E-05,15,7,0.952380952
n754,Poetry in America: The Poetry of Early New England,Literature,07/21/2014,Closed,Introductory,Harvard,Harvard,0.000733,14,0.005628194,0.264595425,5.68399E-05,11,7,0.952380952
n187,Introduction to Geometry,Math,09/02/2014,1~50,Introductory,SchoolYourself,Others,0.00031,8,0.003278697,0.27145359,5.19158E-05,2,2,0
n405,How to Save Money: Making Smart Financial Decisions,Economics & Finance,02/08/2016,noInfo,Intermediate,UC Berkeley,UC Berkeley,0.000386,6,0.005048626,0.270600559,5.0802E-05,4,3,0.666666667
n646,Language Revival: Securing the Future of Endangered Languages,Communication,03/23/2015,Closed,Introductory,Adelaide,Adelaide,0.000632,11,0.062755748,0.325220311,0,11,10,1
n132,World of Wine: From Grape to Glass,Chemistry,01/14/2016,1~50,Intermediate,Adelaide,Adelaide,0.000193,2,0,0,0,0,0,0
n716,JuryX: Deliberations for Social Change,Law,01/07/2015,Closed,Intermediate,Harvard,Harvard,0.000193,13,0,0,0,0,0,0
n684,Jesus in Scripture and Tradition,Humanities,12/08/2014,Closed,Advanced,NotreDame,Others,0.000193,12,0,0,0,0,0,0
n612,"Computing: Art, Magic, Science",Computer Science,08/13/2015,Closed,Introductory,ETH,ETH,0.001290218,11,0.233651281,0.352272727,0,34,28,1
n352,Understanding the Federal Reserve,Economics & Finance,03/24/2016,1~50,Introductory,new-york Institute of Finance,new-york Institute of Finance,0.000367,6,0.00682949,0.290697674,0,5,3,1
n384,"Silicon Photonics Design, Fabrication and Data Analysis",Engineering,11/24/2015,401~500,Intermediate,UBC,UBC,0.000464,8,0.01243233,0.282228696,0,5,5,1
n385,Cellular Solids Part 2: Applications in Medicine,Engineering,11/18/2015,Closed,Intermediate,MIT,MIT,0.000377,10,0.004606816,0.280593773,0,3,3,1
n679,Alien Worlds: The Science of Exoplanet Discovery and Characterization,Science,04/24/2015,Closed,Introductory,BU,BU,0.000694,8,0.008639113,0.291682349,0,16,7,1
n76,How to Write a Novel ? Part 2: Writing the Draft,Literature,07/16/2015,201~300,Introductory,UBC,UBC,0.00069,1,0.019204354,0.320910973,0,15,9,1
n763,The Evolving Universe,Science,03/27/2014,Free,Introductory,Caltech,Others,0.000694,8,0.008639113,0.291682349,0,15,7,1
n460,Introduction to Astrophysics,Math,12/17/2015,Closed,Introductory,EPFL,EPFL,0.000555,8,0.005324933,0.286400591,0,5,5,1
n637,A System View of Communications: From Signals to Packets (Part 1),Computer Science,03/18/2015,Closed,Introductory,HKUST,HKUST,0.001146223,11,0.114175322,0.367124586,0,26,22,1
n370,Birds 101: Introduction to Pet Birds,Biology & Life Sciences,03/15/2016,1~50,Advanced,UTennessee,Others,0.000318,10,0.002893854,0.258161226,0,2,2,1
n696,Greeks at War: Homer at Troy,Humanities,10/27/2014,Closed,Introductory,Colgate,Others,0.00064,14,0.005409237,0.280086737,0,6,6,1
n416,Introduction to Steel,Engineering,03/23/2016,1~50,Intermediate,TenarisUniversity,Others,0.000247,0,0.003323598,0.261118598,0,1,1,0
n232,Preparing for the AP* Statistics Exam,Math,08/28/2014,1~50,Introductory,Tennessee Board of Regents,Others,0.000377,7,0.030043777,0.323861262,0,4,4,1
